10000 50000
7189 4779 62.5373
3454 8617 2.50611
4655 2984 54.9905
8025 3448 79.6621
7978 8343 79.873
4891 6521 43.32
9851 5800 29.9411
2848 5962 93.981
3512 3344 63.6909
202 5370 7.00648
594 7768 43.8194
1069 5449 18.3071
2860 3585 79.8321
6892 798 29.1792
5069 3604 41.7495
4106 3578 52.5623
6424 306 99.335
3561 3066 86.5176
1497 7493 79.1006
2640 9696 24.629
3056 4485 20.0948
2374 9905 83.1186
2083 6537 43.3931
6144 8109 56.8724
9707 766 15.9967
1852 3678 34.8677
2387 3573 82.2666
1586 1005 62.7914
3863 8067 1.99425
5132 2001 8.45814
9821 1962 16.7004
814 4575 6.12977
6704 7057 20.5916
678 5750 14.4261
36 5794 76.5333
6517 8381 75.3002
4125 3289 2.4833
8246 5183 44.7236
4305 9961 74.4632
9134 1888 20.6966
2961 629 55.9485
2628 9105 92.7171
9919 9131 70.6265
9629 8018 35.543
2690 3539 62.551
6703 1526 5.77061
7262 9056 95.1663
8488 2430 81.6009
4195 638 99.6036
6976 238 65.993
4921 346 90.3238
5201 5467 23.4338
385 5951 97.6959
1740 8776 78.8433
3007 1456 75.9835
4266 7516 88.9198
4577 7068 66.0179
6303 9647 45.7592
5376 8043 93.9121
8490 2924 85.7728
6989 4088 35.2983
3200 282 71.2139
8612 4036 65.6057
8386 7345 45.1144
4886 3649 98.7477
2026 8142 61.6024
6487 2017 42.9544
4410 507 74.7776
6111 6014 80.5139
9298 8295 98.5181
8903 358 33.5098
7495 7699 58.6499
4197 3848 69.6754
9997 1076 77.1593
9128 9552 50.8112
8936 3925 64.0189
5057 9795 25.8473
8557 4254 58.8708
4426 507 57.1862
5927 3948 28.4778
9365 3640 33.7508
8439 2990 93.4071
622 9446 95.2419
1529 9543 48.2329
9513 8890 3.08882
9391 6514 26.6601
5761 6728 24.4625
9233 2178 22.7888
6391 5589 46.4179
270 8628 32.1656
8818 895 81.0254
4882 3062 57.1772
6150 132 98.6613
8764 1974 84.1686
4894 8779 68.4745
8709 3267 65.4478
4391 4686 44.3124
3815 7359 17.6354
6791 7026 68.8672
348 1698 94.8537
2312 1555 3.5433
9259 8846 40.8234
1825 6703 91.1055
2129 1576 13.7681
4421 8625 72.4084
8561 7721 20.2053
1126 2472 26.4303
6390 7076 34.4802
4178 9185 0.769855
4806 2690 2.41268
8399 1824 12.5721
4665 1190 0.717933
831 2073 23.5591
137 193 29.4316
2275 9180 92.217
7540 7186 10.2637
3280 6508 71.2176
3577 1165 25.4665
7681 6963 14.8306
7678 958 72.8268
2521 2163 65.5746
238 2267 45.9514
3700 3877 66.1587
4493 2257 34.6327
7733 210 36.6068
8316 5885 33.6745
6964 1086 61.6174
2414 192 63.0843
9818 5791 93.5991
4591 7628 13.1955
2993 6857 35.1306
6114 6885 96.0919
3034 364 59.645
8776 4645 17.6019
3143 8229 30.2319
2759 7586 41.1517
7695 9586 67.7083
8630 4767 65.3597
501 4606 49.6802
9206 9271 72.8065
3066 8894 2.22708
3244 2493 22.9858
3442 2638 79.8135
119 8173 96.6651
1456 652 71.9631
1902 5128 94.4778
7627 1857 99.7622
1668 1042 5.48782
7188 1520 17.3129
4348 7295 60.7708
1016 1359 64.5239
7948 3090 10.8017
7075 8110 37.5296
502 3508 87.2469
9053 4310 35.577
6546 3895 72.9602
4516 1512 43.5111
4791 7864 94.5394
8625 2844 81.8038
8557 6431 46.9453
7972 2953 40.0961
7346 1660 51.3218
9973 4054 86.5624
8719 3596 6.57706
1067 842 53.7634
7038 1420 2.24706
434 2574 21.8834
3778 6344 42.9576
3571 7202 65.7527
2762 5173 44.1383
5508 3128 99.7273
1668 5438 19.6771
7176 4829 46.3967
9309 7552 98.2628
1450 85 40.4303
1105 637 7.5904
9482 154 42.5061
1768 4752 79.3594
6083 4533 51.5307
7302 1198 52.8658
7931 4761 31.9116
3239 6094 77.2489
8847 1421 39.0173
787 5630 44.9604
8890 5702 26.6875
2169 7710 18.2169
1561 381 92.6129
1280 8418 19.8791
1955 9959 78.3583
6436 6262 56.1933
3955 6118 69.6413
8945 9816 82.5698
7678 7774 68.433
5418 135 84.2219
6056 4054 68.1426
246 9117 38.1769
1469 9125 1.5635
9056 5853 8.44936
6357 3924 85.5271
6143 1636 34.9119
1050 2045 45.8571
4234 4870 44.1789
7130 4046 54.0534
9696 8419 64.985
8057 9553 74.976
5165 7252 52.3643
5003 465 84.5968
2329 6434 95.9104
5227 5519 41.6131
3546 6672 49.2252
7200 3383 27.0015
8351 6924 30.1961
3757 569 51.3222
1807 9668 10.4146
8989 5304 73.7167
1883 1904 91.7405
3913 4975 39.4679
8996 7367 73.1211
5555 4206 75.1106
7723 7891 71.9426
5656 8917 55.221
2532 5406 68.2359
4151 1942 49.3973
3337 554 51.0131
4034 4051 82.2101
1397 9492 8.65759
9339 7051 12.8264
8012 4912 19.3404
9346 1715 70.5966
7183 9978 73.2558
4893 978 34.2298
3483 3874 14.8134
7920 5585 93.9182
8249 6840 41.657
7562 5870 42.8306
9552 1899 41.6946
9430 2789 86.2602
9502 8548 34.0445
8194 5045 26.505
5479 8180 76.0814
3118 6710 73.7737
6444 1018 54.088
2778 713 86.9129
8042 9531 18.4156
1828 297 34.5874
2991 8968 89.2133
7834 4115 43.6327
7621 846 75.9845
838 6456 98.7462
9692 2737 32.621
9481 4011 54.993
155 3985 26.0942
4680 7549 32.5656
6995 4880 91.1751
4769 9665 47.1229
1259 8449 71.6114
5992 1325 35.9846
2187 4249 90.3028
9669 5517 48.2236
2559 8100 64.0248
6219 3136 78.979
6453 8186 45.1093
2291 3878 48.0337
4241 9936 9.65156
1042 7373 24.7654
3200 1440 18.4117
7526 9469 95.5375
3735 8086 27.093
8684 3409 17.0684
6597 3861 7.01577
7115 4182 68.3651
8253 883 87.5089
76 4341 47.9599
9986 3068 65.7316
8604 3587 79.0775
8860 1271 29.746
971 1202 83.9812
2911 6813 20.5618
5132 5564 83.775
6029 8612 63.257
8387 3789 62.5855
3863 3024 85.0244
8803 3373 96.5741
721 9183 68.2468
4386 6439 50.0586
72 5842 42.2935
1241 3571 2.23999
7502 5709 64.8929
1726 8134 72.8274
4330 7167 2.33375
6888 5275 31.6867
7140 3103 57.2043
7419 5836 59.468
1427 3935 28.082
847 2903 67.287
5922 2449 72.2047
1511 6578 76.886
2510 939 9.99471
3772 6202 4.59172
9858 6687 83.3949
2075 1579 99.3358
6262 762 54.191
8478 2854 80.0185
6646 9994 54.8252
3553 4964 62.9629
4201 9733 86.667
7695 7948 59.7407
7959 783 93.1056
9729 9770 14.3974
9094 5679 56.6574
5595 7888 1.92342
9525 609 91.5969
3234 5842 86.3116
819 9763 40.9836
2947 5965 73.2714
6825 8202 66.5564
6123 7223 88.4663
5965 6767 83.9236
8189 860 40.8848
6673 5829 60.8988
770 7299 95.7062
2350 6334 41.8733
475 6407 21.3168
6009 4339 2.77334
8495 3863 96.5494
8214 325 91.1133
9871 4918 4.87602
5822 9433 41.7461
7879 3750 93.1371
522 3046 82.8538
4369 4208 73.465
2718 7886 94.544
8574 8701 16.1785
759 2460 7.20847
385 1760 52.8165
359 177 97.0482
1487 8412 35.3953
7909 6148 92.8432
3353 3135 84.9603
5446 3536 76.7035
5508 8727 18.6616
9738 2201 97.3038
2248 236 45.9887
6760 9106 26.66
7473 4536 36.3685
4551 2633 53.0234
6847 1742 16.9622
6722 260 32.3576
3960 2905 25.1472
6937 3530 47.3677
2510 1868 9.92707
1858 1785 90.6606
2584 6450 67.4239
4544 73 91.9304
1363 7963 20.9288
4136 9735 68.0496
7457 8988 72.4448
3374 8551 40.0245
5329 3975 48.8577
5449 1618 54.7679
8369 4735 58.102
5911 2274 19.2824
1192 3376 61.1727
9215 393 46.815
2983 1736 73.1882
1541 1721 91.3397
6104 6750 47.3116
9846 924 1.62831
2200 1147 34.5834
4271 3772 39.495
8062 702 78.2126
3536 7282 45.5131
2404 3760 23.6477
9663 2491 94.5335
2533 821 40.5493
5948 3563 26.6028
2546 5987 8.21253
7380 2715 83.5774
5883 4384 60.5783
687 373 26.0154
3683 5789 70.4382
4733 4117 22.9599
8771 1762 24.8952
8834 6860 26.2403
5063 8016 5.14675
8742 6548 90.2166
3724 8890 51.0845
2428 186 96.1847
9042 6661 84.5875
3539 2903 42.7868
3261 3933 13.6816
9458 6125 70.9855
3625 8044 14.4652
421 2086 68.5969
4389 3104 61.1069
7877 9277 14.1047
5361 964 58.4855
9031 9995 5.4141
224 3910 2.12146
8112 3387 1.49969
9309 5196 6.35251
4155 4321 35.4009
6792 8587 25.9797
1950 2315 87.8173
6168 7554 91.5165
1006 7946 42.395
6064 6004 11.3392
2431 1890 88.1366
2058 1911 75.491
5194 6186 83.3208
7665 6391 14.2518
5907 4130 94.3511
3231 6704 7.0533
5442 1314 70.0115
180 3686 77.2479
7182 8925 87.5029
6125 1528 49.8005
1537 8658 4.31894
5803 1512 57.8167
7885 7637 8.27424
5931 9935 70.9314
7508 2539 54.9843
5970 1938 57.0387
7549 7328 92.1143
4138 706 75.3839
9069 6184 10.1334
3469 1677 88.2441
4103 4931 71.9183
4199 1271 38.4772
2885 2108 64.2682
5925 7465 49.5771
9121 2518 70.8082
8330 7470 71.9878
3136 9700 64.4774
8334 9625 17.1806
1273 348 83.1376
2212 9849 91.8966
7125 6608 44.4502
5877 8258 7.92395
9504 9431 77.5001
7528 3467 77.0719
9838 1794 71.3087
5190 4801 34.9506
1915 429 99.5559
4947 672 5.64493
4142 8463 53.785
9380 6324 47.2668
3180 7619 40.674
1488 1372 32.8711
5340 5825 70.5519
1195 7523 54.0834
6599 9876 46.0932
2671 3863 87.9173
6030 9831 19.0745
1229 8379 69.522
7476 3906 53.1855
6665 9029 73.8977
3065 8168 56.7281
4144 2049 25.0571
2731 3982 69.5558
7887 8186 98.4425
1463 413 5.23196
8827 1213 69.3109
8880 9045 61.6098
7151 8357 11.9925
7754 9848 67.8627
5801 4804 3.28038
4552 3812 81.441
2493 5188 78.9542
4091 1283 79.3807
4335 9350 49.0246
4477 120 6.03067
2194 7674 41.2206
3635 922 38.6602
9556 9595 41.8931
7392 8794 61.255
2240 4681 93.8878
1212 6430 26.5431
9285 3794 14.7903
9686 7603 47.6076
5635 3867 13.2734
8815 4151 21.4965
8172 901 90.9491
9178 5497 33.0401
1162 9348 76.9924
8236 6087 97.9827
1472 277 19.4136
4216 896 57.9163
8342 4961 82.0361
2542 8125 22.8173
6935 9100 8.73669
6218 6809 24.2292
7529 7124 34.8658
7020 8098 76.3914
5842 3441 60.2164
2432 2491 72.81
1361 8462 86.4575
5411 5472 10.3854
9886 6989 15.4265
5241 3561 77.959
6565 8288 72.5902
1125 6938 14.3684
2328 6057 12.3588
96 5858 6.30694
2131 1862 35.6409
8561 6975 16.7394
3308 1817 89.6029
8384 1295 55.8185
3801 776 13.2614
5741 5176 59.5448
4262 7385 1.02827
8601 7160 71.2852
4654 4770 26.6511
7328 7121 67.0375
3015 2008 40.5484
94 9515 83.5475
8924 5529 23.855
1114 1983 90.1494
947 6444 66.4819
8390 2859 45.1365
9951 2234 95.8892
3404 6663 38.1978
389 7262 57.307
241 1210 94.5643
6503 526 93.6488
8812 5316 7.21796
8535 8010 84.6509
7634 7791 94.8627
7169 6195 37.2182
2794 3983 7.61001
4869 5365 11.3257
4472 7307 54.3324
6118 8099 4.68326
8206 5166 7.54852
8256 6774 62.5141
2300 7476 47.9257
1520 2484 78.5917
4846 1952 74.2703
4944 3890 80.3654
106 5983 38.3337
8464 8606 15.1792
2101 8961 13.4259
5275 4121 73.0531
3866 7862 94.7038
7762 9601 86.7728
9278 778 44.6389
8944 1056 29.0417
9581 220 16.4285
8720 62 66.0251
6563 1838 97.3208
9060 8490 22.0179
6077 7331 42.5428
4805 8910 25.6379
9844 6361 40.1829
4461 6317 67.1522
7840 305 29.0359
187 1434 76.8307
4376 4121 53.8
8521 2281 46.8069
3155 8050 93.5841
5672 8648 47.4092
3788 4824 13.8981
3601 4598 60.9284
4942 7206 66.5075
7238 5452 50.8623
3712 7249 67.3859
1222 9235 50.2706
6648 3371 74.9898
1434 2623 12.651
7698 4104 83.5844
2240 5252 12.7183
7379 6529 99.5658
7400 8698 12.1065
5258 200 97.3923
7592 520 53.0068
4716 9811 44.0574
5694 4429 93.491
2623 3314 65.241
514 5800 23.0521
7489 544 15.0041
6072 2541 13.7661
9714 3240 41.6866
38 1560 65.9559
4051 9126 51.0949
628 2595 56.6744
8451 9626 77.8854
1923 9997 54.8829
4239 6210 31.4218
7283 6111 91.2746
533 7285 25.6577
6896 8856 36.3433
3164 4681 3.73309
3815 2936 32.3087
9851 7899 87.185
8 2723 46.2494
5179 743 51.5696
4516 3363 62.1757
9769 1212 87.5085
671 5273 57.6838
2325 9723 25.1087
8426 1615 94.1953
5719 8415 1.41704
8176 3526 49.1086
1241 7909 4.82764
800 9954 33.3578
2904 4803 99.598
8209 2054 6.25185
4801 5346 42.2098
94 52 54.9869
3919 7008 79.2414
1327 1154 12.9758
825 1853 64.2797
3232 2920 35.9165
1461 699 0.699408
9419 3034 86.3268
9914 3840 68.6058
4858 7656 47.5481
7172 8186 9.77878
8960 2440 38.5907
2750 26 76.1642
3496 905 74.7186
8174 5312 96.1049
8804 5698 66.0958
9977 6093 38.2292
6929 3234 5.04809
2051 27 21.1517
6289 5774 86.271
5270 4836 90.1829
2139 9554 17.7088
6500 1061 47.3653
5906 6715 17.9012
8322 4658 29.6465
4544 6093 78.255
1645 1883 47.5779
3060 2099 76.3417
8256 9435 11.999
4052 2893 50.6479
5696 5230 87.6544
4729 6886 95.8048
4982 8632 19.9491
287 7701 61.8112
791 1331 25.4
3894 7127 51.4553
1826 7910 9.12932
1845 5884 32.0356
5176 3399 75.8031
4099 6004 23.9468
3278 6625 31.0901
7273 5152 68.3945
6085 8330 41.0162
2440 4806 66.3095
9943 8646 65.3482
2649 3911 71.7574
5182 1998 37.3046
9447 9214 44.3706
8661 98 40.8621
5676 239 40.3411
2804 5584 92.2072
993 8697 86.5822
5400 7900 44.8651
2021 5209 93.4408
2269 751 17.6944
3421 4578 38.3341
5651 2894 19.5076
1119 8776 92.8651
4548 1591 25.9799
9098 1814 81.6639
3991 1131 80.5186
3945 7162 70.943
6138 2111 33.488
6719 8997 99.0013
4746 90 46.1175
2680 9626 92.9927
7037 34 58.4197
1302 7680 34.0001
6045 6982 34.5769
1751 4744 40.7977
8809 5260 29.9765
1300 3146 27.4176
9503 8187 58.813
6331 9760 52.7326
2749 8761 70.7337
9264 5719 94.9618
108 6099 85.5533
4742 134 29.534
5139 6166 37.1482
4513 2849 7.61556
5535 6214 70.4112
9658 9035 85.1343
9827 4211 85.0754
7166 1867 87.2326
9170 6511 98.0504
5528 5592 14.4947
5283 7895 94.5254
3335 8220 79.6555
9362 2313 1.01383
7750 1987 85.6875
666 3988 43.3947
513 6287 18.7533
8286 5158 31.9912
8800 9495 9.21366
4169 6772 45.6392
9691 6516 51.0206
2299 8125 44.1964
201 2031 13.3732
4855 9755 58.4832
5060 1194 87.595
1189 8445 19.1702
5950 417 67.8772
2896 5148 62.5909
4817 2831 74.3624
9168 9256 65.6856
1700 25 5.26423
8349 4165 31.8699
1095 7510 20.3709
4279 3059 45.938
3429 4636 8.05111
3201 1188 38.2014
616 2751 79.2304
2281 5499 48.5762
4438 4457 7.64893
4316 1767 29.0109
1908 6465 33.4629
3444 4655 65.6876
4565 9961 95.4126
341 8394 32.6142
3872 6207 54.0583
2338 7695 80.514
3309 804 87.0371
8290 5231 75.3026
1411 8400 85.293
8957 3270 96.6249
1725 1002 77.7276
5320 5093 58.2371
8380 593 66.4157
9343 4889 17.0861
5021 5187 34.1913
7353 6611 28.3077
4624 7865 51.271
9050 6711 22.9751
8904 8391 25.118
8273 5650 11.8816
1026 6168 70.1342
9252 9161 99.6472
3499 7280 19.6896
5047 5576 90.2029
3792 2458 28.3553
9022 3417 99.144
7985 3784 87.1918
9616 7404 11.7959
3692 9386 68.0549
6779 1337 6.55971
6203 5272 55.6199
5796 3922 30.1076
1985 9727 30.6088
4017 7770 95.5102
5035 7944 81.0716
6728 4944 2.22384
7622 9464 99.251
4776 9174 86.1673
9250 6979 78.6111
3006 4478 86.5231
3018 6095 15.4469
5028 6202 28.6832
6247 3093 41.5197
2604 3927 51.2699
7142 9880 65.8168
7192 441 72.5739
7672 1732 38.4432
7718 1269 78.3979
6574 3660 83.1049
2736 2470 91.9056
348 9598 62.6087
5402 1473 11.6192
8250 4598 49.3039
8800 8297 68.2136
4900 5854 37.0827
5201 3291 50.7113
2978 7815 59.5628
8251 9814 32.8413
2952 3970 2.91526
8365 3408 93.9657
2935 5203 14.2695
1638 3242 92.3045
5937 7248 61.4996
8562 847 24.277
5268 1308 32.5261
7914 4917 6.77862
1685 9414 21.3087
2906 9769 36.7856
5637 3918 19.3791
2534 3239 14.9736
3183 4948 54.231
1983 1000 18.0691
7812 9572 20.3441
4721 1446 40.044
5551 2472 92.1508
2318 406 46.8337
9119 5317 66.0406
4163 6039 43.7724
8859 4301 51.969
5441 8604 34.256
4663 4952 90.4198
3615 1989 46.0322
3410 2757 63.5154
8168 4860 12.4106
4398 5964 63.5455
3354 9734 84.0899
1785 7043 72.9274
7513 4091 88.5444
7417 9782 60.0536
9531 2677 33.6476
4726 9325 99.8753
9826 9163 24.1616
6807 9938 6.76645
9247 5607 93.1445
2292 2355 8.13683
8852 6323 81.4964
872 1961 33.4481
3883 508 17.3934
8876 1809 73.9413
1442 7238 95.538
8688 1206 25.6437
4922 333 76.9208
405 9564 47.5309
1086 4011 19.6109
8470 8240 69.8611
7449 2 64.8818
5276 1135 79.9606
7483 3823 98.0413
7875 6361 59.0132
5037 6961 13.7227
9401 9048 93.7031
7828 2877 83.865
2082 5145 65.5969
2169 5901 45.669
4395 1579 44.8036
2680 3159 43.5191
4900 9632 7.3902
7033 546 86.8835
2443 8053 77.7841
6369 9897 11.1914
2412 6021 28.3718
3676 8532 62.1284
8187 7636 82.7723
8869 5863 82.0544
4446 7507 97.6817
2970 3965 47.8215
6750 7090 33.0755
837 3999 3.20063
3884 1163 24.3561
408 5831 72.7623
5138 847 96.5236
4932 2921 75.4166
7070 6229 70.1612
4685 5464 26.1551
9249 5677 91.2721
1224 5121 70.7597
5079 571 90.6519
2611 3667 78.2808
5888 1895 64.3615
4086 3379 15.1302
6258 9654 80.1813
7082 9913 0.628108
4369 6283 25.6614
7134 4573 15.5361
1216 2831 44.9799
4017 977 41.9471
4342 8688 26.514
5598 1178 3.40085
2139 8473 46.5435
9962 525 68.9388
3209 4526 94.3825
3758 3330 96.1938
4302 2565 40.334
7905 6468 93.9944
128 1401 60.566
3361 5095 65.6711
3148 2409 55.6926
8553 4117 74.2524
8487 7358 5.46638
4142 7479 9.98086
9172 47 39.5592
898 1005 31.0033
8261 4472 82.214
813 2341 7.17021
3144 1218 22.096
4814 1238 21.7776
7522 893 66.1927
5218 9115 21.2666
49 6659 56.1754
1648 5487 83.0893
148 5389 21.6381
4067 8076 2.23948
1979 8795 40.4284
2189 6156 1.50317
8281 8061 92.2672
9552 3551 14.9833
455 3660 47.7207
8082 5679 98.1806
2581 3469 66.669
7715 8052 94.146
1086 9613 30.3635
8826 6843 34.0547
8307 1049 43.864
1725 6046 29.8633
9497 9781 13.2888
5073 4583 91.98
4012 5517 93.7591
1827 6186 19.2962
6292 6376 38.4577
9862 6534 48.7911
7998 9302 77.04
3441 2119 30.5688
4704 3431 37.2389
7405 6200 56.5118
4968 396 43.0334
2753 7754 43.2093
6687 7923 76.7695
2352 1678 26.9392
255 1788 98.1135
1014 4519 53.7531
2774 2915 56.3541
5249 3497 69.1488
210 1409 55.554
5973 4680 59.5006
6271 7644 21.1174
3475 9985 16.7005
8949 635 75.2615
1025 2136 88.4504
4895 4350 82.8037
9092 2762 72.8041
4806 8847 86.1532
7701 5338 54.6348
1751 9977 15.8078
8057 9832 4.94961
7089 7576 22.1105
5955 5365 89.4132
6565 9583 1.87244
78 7755 20.217
6273 2566 5.25728
9759 5658 12.913
3713 6505 91.9565
1818 9465 40.2839
3003 7660 81.1977
7062 8662 47.9659
5782 3867 49.3085
4713 8175 74.7353
6712 8682 10.4103
3255 1336 66.6028
2433 7934 12.1879
8417 6242 46.5373
511 3553 3.87694
8428 8137 98.1422
7645 3722 31.1148
8254 5464 9.39522
2694 7209 78.1985
3046 4065 33.361
3672 3719 88.3657
6191 2539 77.0004
7304 8317 98.5716
1993 7710 15.8684
9614 3405 49.7976
7687 5525 17.8866
9238 7963 35.2745
1469 4075 44.9382
9387 5714 4.11665
6349 2669 48.8607
7098 2448 94.0357
3946 9898 82.3787
6293 658 79.5749
4885 7450 26.7754
302 7745 91.3397
2684 4027 27.9828
8195 3482 65.847
7743 1682 16.9524
558 4746 25.6149
1711 3342 38.2602
5976 9335 40.3196
3891 8466 31.3539
5013 4370 76.6074
7078 1305 47.201
7239 5729 85.9269
7733 9908 63.5677
253 9166 3.1788
3235 70 95.511
2774 597 43.1386
3972 3152 95.4954
4754 9799 84.5068
7175 2438 58.7744
4954 5467 4.89733
5444 8702 36.4403
5901 9915 51.8557
9212 2549 8.44788
6551 4606 6.14131
2286 9919 25.5889
5395 897 23.0567
2484 3567 69.1026
6573 4463 32.3944
6342 5961 96.9328
1452 7570 79.9705
9013 180 20.9779
679 502 44.176
5480 945 91.1214
2865 4637 97.4017
994 8832 37.3647
9419 2227 36.6623
5368 2112 4.31803
5717 7868 96.7565
5998 3471 44.3709
7565 5326 19.4962
7038 7018 8.22871
6020 2762 34.7833
2628 4677 28.6079
1518 6874 52.338
4471 8567 78.6176
9054 6101 81.0208
5752 8704 89.3274
7672 410 26.6326
2772 531 30.1649
2419 1975 84.4022
9128 2713 33.0295
1451 6670 9.12839
6035 7402 66.9432
8277 5127 1.36511
2229 7984 49.5777
2148 597 44.6603
2872 9544 12.5312
5031 7547 57.7657
1838 4887 63.499
628 9746 85.0545
7601 1177 1.94079
2964 4427 98.7559
6619 7603 76.1696
2291 2482 73.1636
2381 4064 3.12516
7093 5485 68.5511
4417 4549 54.3034
3430 8345 59.3945
4647 6875 97.8147
7202 9699 42.3397
2934 3304 85.1021
6001 4413 94.7212
5515 9209 20.2059
6138 9344 98.9985
7031 4553 18.7315
7333 1819 13.7807
2777 5538 28.5404
4218 6419 67.0469
2672 3044 77.9899
626 2746 95.6562
9351 1862 67.4335
8258 3785 44.703
1410 6992 3.11991
705 9132 51.7155
5332 6423 41.1428
2111 1161 35.9871
2990 2318 27.716
2072 9483 51.7047
3936 9014 54.5434
423 419 71.1506
1409 3623 99.9798
6101 6373 57.1332
6122 1690 67.9713
5290 9868 79.0253
8256 3196 18.8576
9189 5248 17.614
2544 9016 41.7213
6642 5792 26.7928
3053 9402 91.4738
7080 5137 74.6838
1238 3215 59.0627
1158 2584 4.90184
9960 1003 67.9457
4952 1001 59.2207
3433 6606 91.8129
5266 7267 10.6878
9053 3916 55.1317
3817 7510 76.1074
9387 6380 0.337369
3860 7934 88.4557
2847 2666 85.7668
343 301 87.3906
1195 1397 79.8984
1724 3297 94.6592
3803 6307 86.944
7712 8981 87.1791
1564 6184 50.3828
5320 685 65.6602
4962 5982 34.6891
711 3016 55.0201
3417 2714 52.8675
5902 1783 62.232
7962 336 65.2031
7932 2448 72.5305
875 115 1.36645
58 1341 72.6528
9462 9524 80.7166
632 6417 74.9968
4363 5742 52.1219
3002 5708 35.3442
2630 9027 2.43496
133 6214 83.9407
6339 928 42.7879
5979 5606 7.31771
3953 668 62.572
892 3905 63.9768
971 33 88.5812
5238 9555 23.7871
4688 5045 52.6112
5079 373 64.8413
7438 7473 53.8206
2610 7274 43.8293
2250 6186 35.0925
5561 235 25.6048
6330 4641 33.0792
5610 4295 68.2949
7764 5870 37.048
3142 9887 94.9917
5993 3794 35.6041
2239 9186 9.54068
1663 3872 35.7355
359 8856 59.0781
1384 8182 77.7987
5828 2191 86.646
5159 9029 94.7426
379 9947 74.0686
2450 5088 30.0588
3629 5906 71.2062
6028 6545 53.7286
8193 5251 82.1007
7517 9269 69.0748
2212 3262 15.5492
5502 7803 13.4528
5416 3052 56.4245
5433 8169 86.6127
9676 4868 38.533
5836 8493 68.092
6928 4294 74.2154
9331 4182 20.3716
2065 8565 21.999
9303 8992 68.7324
4737 3209 54.5302
7079 8360 51.8276
6011 266 9.44502
5847 818 17.1827
5472 254 32.2982
1449 3654 70.8849
6267 6822 75.6089
2020 2331 75.8756
1603 3716 7.26337
7934 2635 21.6186
6687 2827 46.9342
4574 323 44.1885
6909 1161 79.5205
1109 5830 56.761
4799 973 37.3336
6093 8015 76.3928
2855 3971 70.3453
7617 7762 81.8312
8898 3927 66.7094
4456 737 76.9252
2029 8780 4.73542
7251 9374 22.1976
9654 8999 22.1841
1062 5091 3.60188
3869 6268 34.6813
9171 4161 26.8602
6108 5683 77.2425
2093 4472 90.5862
8031 5042 43.4417
4525 6606 67.4807
5355 2628 0.70565
3704 9590 52.5238
9570 1032 40.501
3069 7769 99.5333
3821 2682 36.6123
8107 9678 22.6346
8345 6530 74.0558
7387 1553 38.1448
4808 2543 28.1291
6946 9554 57.8111
3354 6852 41.7592
7683 1199 9.56366
5398 5685 65.636
1618 491 93.3511
3641 8088 50.9527
1513 1779 56.6871
2287 7454 70.9532
3201 5029 25.6289
6748 7881 72.8806
7204 7927 25.3631
4026 1810 33.2759
1605 4675 31.969
3993 532 81.9233
9234 5891 36.1426
5785 8209 15.2172
9118 7690 3.84049
8707 5148 59.0144
8893 6875 41.6563
8158 8400 44.2755
4351 2560 9.97613
2219 7021 10.172
2251 683 33.3394
2405 2177 38.8971
3552 7433 3.26864
5739 7763 59.379
5878 1046 61.775
6643 1792 58.8075
3040 9314 38.5147
9223 5879 86.8372
6772 2868 69.1788
3524 6698 34.4913
6761 2243 46.0747
987 5693 2.69788
2031 5188 22.87
6488 6049 13.3216
9327 5932 90.9649
9805 8714 89.2394
4277 9799 30.4912
3471 6296 59.724
3263 6120 5.02544
9804 8082 9.82999
3148 5295 80.4314
4844 8719 70.53
573 963 82.2131
5548 8095 52.9255
7932 6513 72.908
1731 7861 22.8437
4088 6241 66.1942
7101 5556 35.192
7344 8796 73.2936
1972 3746 43.8541
5057 3785 14.0326
494 1387 84.764
9137 8940 55.5025
5691 5113 62.6028
6920 2383 9.85276
4722 4988 19.3974
